price,year,manufacturer,condition,cylinders,fuel,odometer,transmission,type,paint_color,F1,F2,F3,F4
7368.0,2008.0,ford,excellent,6 cylinders,gas,170000.0,automatic,pickup,white,685,2.198926901337705,0.09556934065584463,b
5283.0,2012.0,ford,excellent,4 cylinders,gas,115266.0,automatic,sedan,black,2555,2.1914914709464584,0.11229973982686284,c
4399.0,2012.0,ford,good,4 cylinders,gas,140156.0,automatic,sedan,silver,337,2.357571118015119,0.17294540250971824,c
500.0,2019.0,ford,excellent,4 cylinders,gas,40000.0,automatic,sedan,black,2631,2.4342147686378555,0.14329220331587197,a
12578.0,2015.0,ford,excellent,4 cylinders,gas,115888.0,automatic,SUV,red,1672,2.4533115095562668,0.20073928158203616,c
18914.0,2014.0,ford,excellent,4 cylinders,gas,71495.0,manual,sedan,white,16023,2.3201927637625173,0.15095932414074775,a
18708.0,2011.0,ford,excellent,8 cylinders,gas,160000.0,automatic,truck,white,6544,2.4066472026769032,0.09227098245063596,b
1934.0,1996.0,subaru,fair,4 cylinders,gas,,automatic,sedan,silver,137,1.9171695495682268,-0.03306626164266968,c
27194.0,2012.0,ford,excellent,8 cylinders,gas,66069.0,automatic,pickup,white,331,2.2350498743900484,0.2139242989744026,a
51318.0,2017.0,ford,excellent,8 cylinders,gas,46219.0,automatic,truck,black,3203,2.2347875228156364,0.08353070721410398,a
10678.0,2004.0,ford,excellent,8 cylinders,gas,182232.0,automatic,truck,silver,3192,1.8564007736205952,0.1442118231655646,a
3611.0,2005.0,ford,good,8 cylinders,gas,265350.0,automatic,pickup,white,237,2.2657754418281617,0.038740728632194965,a
16012.0,2010.0,ford,excellent,6 cylinders,gas,39575.0,automatic,SUV,silver,1519,2.1532195120145183,0.3285174434788214,b
10878.0,2013.0,ford,excellent,4 cylinders,gas,127824.0,automatic,SUV,red,294,2.4452211526483687,0.20937216961692284,c
7212.0,2012.0,ford,excellent,4 cylinders,gas,123435.0,automatic,sedan,black,575,2.479662311306608,0.1460482455808221,b
22032.0,2014.0,ford,excellent,8 cylinders,gas,106955.0,automatic,SUV,black,3903,2.3720484597227696,0.06184650675606295,b
20603.0,1996.0,ford,excellent,8 cylinders,gas,160000.0,automatic,SUV,white,187,1.87798875884919,0.2376707463050391,b
16367.0,2011.0,ford,excellent,6 cylinders,gas,164000.0,automatic,truck,white,354,2.2991020743654684,0.037836849856526855,b
6410.0,2004.0,ford,excellent,8 cylinders,gas,196475.0,automatic,SUV,blue,416,2.0660054666762115,0.16552140235028462,c
17047.0,2017.0,subaru,good,4 cylinders,gas,59853.0,automatic,sedan,silver,917,2.5447765036112298,0.12088372102006414,b
33301.0,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.3117438275796784,-0.034985806684375835,a
1506.0,2019.0,ford,good,6 cylinders,gas,48743.0,automatic,SUV,black,3017,2.5018750855147363,0.2044462753504186,b
9625.0,2013.0,ford,excellent,6 cylinders,gas,110357.0,automatic,sedan,black,512,2.4482570353123063,-0.06886904379395725,a
500.0,2016.0,ford,excellent,6 cylinders,gas,121596.0,automatic,SUV,black,4192,2.39979361687518,0.10176299913587103,a
7565.0,2007.0,ford,excellent,8 cylinders,gas,154898.0,automatic,truck,white,413,2.074305987980705,0.2008002145701259,c
30802.0,2018.0,ford,good,6 cylinders,gas,20742.0,automatic,pickup,blue,4960,2.6130952966968244,0.027061509604457957,c
73028.0,2020.0,ford,like new,8 cylinders,gas,2300.0,automatic,pickup,black,218,2.5035733927685047,0.21895069996951327,a
11630.0,2014.0,ford,good,4 cylinders,gas,81000.0,automatic,sedan,white,471,2.3125194129001896,0.0911474171497165,a
5837.0,2005.0,ford,good,6 cylinders,gas,144.0,automatic,SUV,white,54,2.1719738303296183,0.009402978194175043,b
34735.0,2016.0,ford,excellent,6 cylinders,gas,66918.0,automatic,pickup,red,2592,2.3213314702257537,0.14136403970168473,a
15038.0,2013.0,subaru,excellent,4 cylinders,gas,103460.0,automatic,SUV,blue,4035,2.2425315143289555,0.16347703537972147,a
10583.0,2013.0,ford,good,6 cylinders,gas,100305.0,automatic,SUV,black,471,2.2545458380229366,-0.0674014913994401,b
44673.0,2017.0,ford,excellent,6 cylinders,gas,26414.0,automatic,truck,red,2210,2.4055358723198483,0.144682116052383,a
6677.0,2005.0,ford,excellent,8 cylinders,gas,148000.0,automatic,pickup,red,174,1.9270198546535524,-0.003947186179025203,b
9210.0,2007.0,ford,excellent,6 cylinders,gas,141791.0,automatic,SUV,black,2502,2.1653905187505567,0.15197098422183825,c
19225.0,2017.0,ford,like new,4 cylinders,gas,54241.0,automatic,SUV,silver,2563,2.284613796010841,0.06823300105342914,c
3754.0,1994.0,ford,good,8 cylinders,gas,12345.0,automatic,truck,white,239,1.6948880327811984,0.016980827131056045,a
3267.0,2003.0,ford,fair,8 cylinders,gas,170477.0,automatic,SUV,black,510,2.15406089237901,0.12145431262005035,b
10318.0,2015.0,ford,good,4 cylinders,gas,50500.0,automatic,sedan,silver,79,2.5002435648425947,0.03352217678289132,a
2929.0,2001.0,ford,fair,6 cylinders,gas,54000.0,automatic,truck,white,448,2.062129162146296,0.0017674997723393234,b
8270.0,2012.0,ford,excellent,4 cylinders,gas,166996.0,automatic,sedan,white,3526,2.24639753934614,0.10305697283721796,c
3830.0,2000.0,ford,fair,6 cylinders,gas,118500.0,manual,truck,white,339,1.9859856356974477,0.21209775045782486,b
27930.0,2019.0,ford,like new,4 cylinders,gas,8000.0,automatic,truck,black,807,2.4745400559264517,0.008551577012985284,b
500.0,2013.0,ford,like new,6 cylinders,gas,34699.0,automatic,truck,white,2070,2.3359087884489567,0.046980688478761135,a
3690.0,2004.0,ford,excellent,8 cylinders,gas,,automatic,sedan,white,445,2.048570974326909,0.06326338489560729,a
15883.0,2018.0,ford,like new,4 cylinders,gas,43000.0,automatic,SUV,red,954,2.371238907280956,-0.1206973651955944,a
34528.0,2017.0,ford,good,6 cylinders,gas,17916.0,automatic,pickup,red,4991,2.5546013518453097,0.06370745012022153,a
5657.0,2007.0,ford,fair,8 cylinders,gas,,automatic,truck,white,2561,2.2226881538409184,-0.008717151794447679,b
9988.0,2011.0,subaru,good,4 cylinders,gas,103371.0,automatic,SUV,black,2523,2.177941051328105,0.18656782100021627,a
37318.0,2019.0,ford,like new,6 cylinders,gas,16700.0,automatic,SUV,white,336,2.510671564786749,0.09760236842575763,c
10650.0,2002.0,ford,excellent,6 cylinders,gas,105839.0,automatic,pickup,black,394,2.2588103451698207,0.2695973582595579,a
10248.0,2014.0,ford,excellent,4 cylinders,gas,131781.0,automatic,SUV,white,244,2.2653089172947865,0.14677486060519773,a
7505.0,2012.0,ford,excellent,4 cylinders,gas,170742.0,automatic,SUV,black,959,2.3166525350844265,0.11182806331897993,a
29099.0,2019.0,ford,excellent,6 cylinders,gas,16753.0,automatic,sedan,white,2624,2.3184830924711393,0.03927613002831253,c
10241.0,2013.0,ford,good,4 cylinders,gas,112410.0,automatic,SUV,black,2548,2.1947519031997835,-0.02537103232669602,a
24127.0,2012.0,ford,good,6 cylinders,gas,120000.0,automatic,truck,red,433,2.317773721176025,0.2277237123281776,b
18554.0,2015.0,ford,excellent,6 cylinders,gas,99372.0,automatic,SUV,black,1318,2.168182326670368,0.2370002287451169,c
5437.0,2007.0,subaru,excellent,4 cylinders,gas,142000.0,automatic,SUV,white,463,2.2009375746872646,-0.012307568927449664,a
18080.0,2011.0,ford,excellent,6 cylinders,gas,145000.0,automatic,truck,red,601,2.345604638182162,0.15975173181866142,b
18480.0,2010.0,ford,excellent,8 cylinders,gas,131312.0,automatic,SUV,red,2681,2.4080126375546564,0.32044421376209553,c
3765.0,2008.0,ford,good,4 cylinders,gas,188700.0,automatic,sedan,white,58,2.2798361599686663,0.08831550873949867,a
8739.0,2005.0,ford,fair,8 cylinders,gas,78919.0,automatic,truck,white,491,2.2084114731938267,0.17701182619061734,a
2538.0,2008.0,ford,like new,8 cylinders,gas,219008.0,automatic,sedan,white,197,1.9286577981774835,0.01633224143945076,c
14118.0,2006.0,ford,excellent,8 cylinders,gas,80309.0,automatic,pickup,white,5337,2.0032272978252013,0.1349212902219841,a
14883.0,2011.0,ford,excellent,8 cylinders,gas,110627.0,automatic,SUV,silver,4941,2.2542825810132907,0.08414776117344183,b
45326.0,2017.0,ford,like new,8 cylinders,gas,30600.0,automatic,truck,blue,954,2.4473078879159376,0.2147929789449441,a
4235.0,2011.0,ford,good,4 cylinders,gas,165840.0,automatic,sedan,silver,334,2.452672684172229,0.14514086513584584,b
37504.0,2017.0,ford,excellent,6 cylinders,gas,73235.0,automatic,truck,white,739,2.290133060465388,0.08850797540419086,a
17660.0,2017.0,ford,excellent,4 cylinders,gas,37005.0,automatic,sedan,white,2241,2.563000302836423,-0.06005885644747053,b
15152.0,2014.0,ford,excellent,4 cylinders,gas,71495.0,manual,sedan,white,7369,2.3039666008035162,-0.052943183585606485,c
9079.0,2011.0,ford,excellent,4 cylinders,gas,112000.0,automatic,SUV,red,107,2.1960069878279422,0.09992022825998254,a
500.0,2010.0,ford,like new,4 cylinders,gas,,automatic,SUV,white,241,2.354926353755763,0.21562641722793086,a
12689.0,2016.0,ford,excellent,6 cylinders,gas,170634.0,automatic,pickup,black,1205,2.2308751413925485,0.015530486617954226,c
42128.0,2017.0,ford,good,6 cylinders,gas,14695.0,automatic,pickup,blue,4945,2.3158948213578623,0.2618354625270053,a
8476.0,2009.0,ford,excellent,8 cylinders,gas,180000.0,automatic,SUV,white,179,2.125658414693304,0.15599168741769048,a
6789.0,2007.0,ford,good,6 cylinders,gas,170823.0,automatic,truck,white,208,2.1912691427377893,0.2579967580763479,a
12049.0,2013.0,ford,excellent,6 cylinders,gas,131348.0,automatic,SUV,white,578,2.3201354290355702,0.0320021038023075,b
9265.0,2008.0,ford,excellent,6 cylinders,gas,,automatic,truck,white,1401,2.413653959362934,-0.1514180139574123,b
17208.0,2012.0,ford,good,8 cylinders,gas,146000.0,automatic,pickup,white,2728,2.294126000992257,0.04432402830159904,a
26288.0,2012.0,ford,excellent,8 cylinders,gas,94043.0,automatic,truck,black,3229,2.346617777653334,0.06682769897392242,c
7664.0,2006.0,ford,excellent,6 cylinders,gas,157876.0,automatic,SUV,white,1600,2.215772781449957,0.15359040672021362,b
14330.0,2010.0,ford,good,8 cylinders,gas,130.0,automatic,truck,red,316,2.292702566859833,0.0536994236490736,c
50664.0,2012.0,ford,excellent,8 cylinders,gas,107020.0,automatic,pickup,black,17764,2.233898331694768,0.3159394926825939,c
18561.0,2014.0,ford,excellent,6 cylinders,gas,130450.0,automatic,SUV,silver,568,2.312344845668825,0.315615307213164,b
11046.0,2012.0,ford,like new,6 cylinders,gas,104000.0,automatic,SUV,white,442,2.333350992176816,0.2125846598103431,b
48624.0,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.2758487468788946,0.4070081039815937,b
25173.0,2013.0,ford,excellent,8 cylinders,gas,125724.0,automatic,pickup,red,1846,2.207948388219896,0.05992056175244539,b
28839.0,2012.0,ford,excellent,8 cylinders,gas,68000.0,automatic,pickup,red,345,2.460129774871059,0.1810287997742552,a
5863.0,2016.0,ford,fair,4 cylinders,gas,143310.0,manual,sedan,white,130,2.4737832397795745,0.07253774800039126,a
8661.0,2013.0,ford,excellent,6 cylinders,gas,126235.0,automatic,sedan,white,700,2.2789740325253027,0.02140346617514333,a
15956.0,2017.0,ford,excellent,4 cylinders,gas,77000.0,automatic,SUV,red,481,2.3744497317413558,0.0373346039114852,a
14014.0,2010.0,ford,good,8 cylinders,gas,146080.0,automatic,truck,black,1859,2.1591164791843487,0.08547955315332452,a
14387.0,1991.0,ford,excellent,8 cylinders,gas,81000.0,automatic,truck,silver,719,1.961057385981432,0.24651042342987645,b
21239.0,1999.0,ford,excellent,8 cylinders,gas,218000.0,automatic,truck,silver,1078,2.0017443734508213,0.2136500119592332,c
8789.0,2013.0,ford,good,6 cylinders,gas,135978.0,automatic,SUV,silver,10674,2.2849268580602606,-0.0007485697084297082,b
9202.0,2014.0,ford,like new,4 cylinders,gas,113917.0,automatic,sedan,silver,5515,2.2832837970518973,-0.03245134597001681,a
13802.0,2007.0,ford,excellent,8 cylinders,gas,81238.0,automatic,truck,red,775,2.029727743772512,0.18252749375835486,b
22171.0,2017.0,ford,good,4 cylinders,gas,35200.0,automatic,sedan,silver,1253,2.3312959680437024,0.03242688357117847,a
5508.0,2013.0,ford,excellent,4 cylinders,gas,100362.0,automatic,sedan,black,131,2.232294107858712,0.0014393579818727106,c
36718.0,2017.0,ford,excellent,8 cylinders,gas,51870.0,automatic,pickup,blue,352,2.3800908305547415,0.05662294101299142,c
8680.0,2012.0,ford,good,4 cylinders,gas,140000.0,automatic,sedan,white,480,2.1903831100645794,0.2608599856961145,b
12251.0,2016.0,ford,good,4 cylinders,gas,74261.0,automatic,sedan,red,2408,2.4512141878938123,0.20599737768997006,b
8112.0,2014.0,ford,excellent,4 cylinders,gas,65213.0,automatic,sedan,white,2415,2.286428678418086,0.04538881107962228,b
8847.0,2013.0,ford,excellent,4 cylinders,gas,135000.0,automatic,sedan,black,146,2.2395130662358786,0.4369412098770956,b
5750.0,2014.0,ford,like new,4 cylinders,gas,100619.0,automatic,sedan,red,201,2.3433065647244438,0.2499634028582587,a
8466.0,2010.0,ford,excellent,8 cylinders,gas,201927.0,automatic,SUV,white,179,2.237568977089309,0.13793625609604898,a
5954.0,1981.0,ford,fair,6 cylinders,gas,15997.0,automatic,pickup,blue,1706,1.6215724537057132,0.2270934446190329,b
9575.0,2005.0,ford,good,8 cylinders,gas,183409.0,automatic,pickup,black,1665,2.1380695482888505,0.0650941033890064,c
10139.0,2010.0,ford,excellent,6 cylinders,gas,117732.0,automatic,pickup,red,394,2.2884641582531278,-0.06977675012647286,c
36579.0,2017.0,ford,excellent,8 cylinders,gas,54904.0,automatic,truck,red,3131,2.3109197425395696,0.1466753869662154,c
3704.0,2001.0,ford,good,8 cylinders,gas,260000.0,automatic,pickup,white,1539,2.137801765529588,-0.05750553166974035,a
8541.0,2006.0,ford,excellent,8 cylinders,gas,112000.0,automatic,pickup,white,151,2.079196560744465,0.10663362189848813,b
2127.0,1991.0,ford,excellent,6 cylinders,gas,156150.0,automatic,SUV,white,133,1.7729326172037696,0.01277334227191898,c
1416.0,2001.0,ford,fair,8 cylinders,gas,,manual,SUV,black,260,1.9847723873875784,0.2314582757524297,b
800.0,2016.0,ford,good,6 cylinders,gas,57513.0,automatic,truck,white,3467,2.5814169358730625,0.12975560139039913,b
48690.0,2019.0,ford,good,8 cylinders,gas,15221.0,automatic,truck,white,1533,2.277757351533303,0.2203129863696316,c
7520.0,2006.0,subaru,good,4 cylinders,gas,190214.0,automatic,SUV,silver,224,2.125003134895402,0.4040025713806944,a
42676.0,2018.0,ford,excellent,8 cylinders,gas,41042.0,automatic,truck,silver,7508,2.514745481397628,0.0482113665857225,b
800.0,2015.0,ford,good,8 cylinders,gas,111126.0,automatic,truck,white,3557,2.284869016320612,-0.005058696791254813,b
33640.0,2015.0,ford,excellent,8 cylinders,gas,59000.0,automatic,truck,white,390,2.2363359440388884,-0.036109747236198635,c
10771.0,2013.0,ford,excellent,6 cylinders,gas,153912.0,automatic,SUV,silver,159,2.3349458557201346,-0.16899529633298424,b
8717.0,2012.0,ford,excellent,4 cylinders,gas,100938.0,automatic,sedan,black,3951,2.4345869274356984,0.13119133514541625,b
3262.0,2004.0,ford,excellent,6 cylinders,gas,134932.0,automatic,sedan,white,2492,1.945011358089414,0.08903692665274647,c
31297.0,2014.0,ford,good,6 cylinders,gas,96000.0,automatic,pickup,black,482,2.2974505383423547,0.16345079904580145,c
2991.0,2005.0,ford,excellent,8 cylinders,gas,155000.0,automatic,SUV,white,197,2.1479535643649204,0.16143362877833425,c
1038.0,2006.0,ford,fair,6 cylinders,gas,270800.0,automatic,sedan,black,858,2.3082069022602747,-0.1348712948565753,c
8108.0,2007.0,ford,good,8 cylinders,gas,160000.0,automatic,pickup,red,175,1.986704158259164,0.22819409009568795,b
3368.0,1994.0,ford,good,6 cylinders,gas,88000.0,manual,pickup,blue,160,1.8531029345714047,0.027103925602115525,b
20533.0,2015.0,ford,excellent,6 cylinders,gas,97219.0,automatic,SUV,black,372,2.3974302754942287,0.16142120920980696,b
8196.0,2009.0,subaru,excellent,4 cylinders,gas,135000.0,automatic,sedan,blue,3809,2.133931284842307,0.18486466342139,a
11637.0,2010.0,subaru,excellent,4 cylinders,gas,125004.0,manual,sedan,red,1036,2.1715589803721347,0.10825382270230463,c
9182.0,2004.0,ford,excellent,8 cylinders,gas,,automatic,truck,white,402,2.198255565824726,0.04782991858142608,b
10437.0,2007.0,ford,excellent,6 cylinders,gas,80000.0,automatic,pickup,white,867,2.1472894488445182,0.13440964110528816,b
5347.0,2010.0,ford,excellent,4 cylinders,gas,155000.0,automatic,sedan,black,867,2.1562249414076002,0.07713610375661781,a
9739.0,2016.0,ford,excellent,4 cylinders,gas,81530.0,automatic,sedan,white,802,2.5120587534514343,0.027090340368538333,a
7985.0,2011.0,ford,good,4 cylinders,gas,106297.0,automatic,sedan,red,135,2.390265046112164,0.19792969470162136,b
30777.0,2015.0,ford,excellent,6 cylinders,gas,94386.0,automatic,truck,black,321,2.370703678709944,-0.0005886085200253187,b
43691.0,2020.0,ford,good,8 cylinders,gas,13622.0,automatic,pickup,blue,4931,2.361089943998904,0.14103031265451255,b
32210.0,2017.0,ford,good,6 cylinders,gas,28431.0,automatic,SUV,red,4027,2.4870448808785084,-0.011674311363530074,c
3170.0,2005.0,ford,good,6 cylinders,gas,136887.0,automatic,sedan,silver,877,2.062540729555421,0.18792381934469024,b
6704.0,2009.0,subaru,excellent,4 cylinders,gas,141000.0,automatic,SUV,blue,379,2.1603940991052344,0.10777993314613392,a
7109.0,2012.0,ford,like new,4 cylinders,gas,83000.0,automatic,sedan,silver,1408,2.0649083289882078,0.016990972578388358,c
3594.0,2006.0,ford,good,4 cylinders,gas,114026.0,manual,sedan,black,370,2.245463028510371,0.12314799908564272,c
47317.0,2018.0,ford,like new,6 cylinders,gas,2350.0,automatic,pickup,black,1169,2.3726103969908707,0.2484748336112742,c
7636.0,2008.0,ford,good,8 cylinders,gas,160000.0,automatic,truck,white,341,2.1034369665597628,0.0916723434257844,c
5182.0,2008.0,ford,good,6 cylinders,gas,173000.0,automatic,SUV,black,179,2.1087826194980264,0.04045904215091381,a
10544.0,2013.0,ford,excellent,6 cylinders,gas,108445.0,automatic,SUV,white,6397,2.309789287799136,0.05494846860858691,c
4569.0,2007.0,ford,fair,6 cylinders,gas,188000.0,automatic,sedan,red,434,2.1048503400186367,0.07679572183318104,b
26434.0,2016.0,ford,excellent,8 cylinders,gas,28100.0,automatic,pickup,black,390,2.3736318731112043,-0.11591578518937196,c
4889.0,2008.0,subaru,good,4 cylinders,gas,163548.0,automatic,sedan,white,727,2.0576351909564297,0.02362124711016897,b
800.0,2011.0,ford,good,8 cylinders,gas,0.0,automatic,truck,white,1634,2.1314088310308494,0.1812104232665825,b
21877.0,2018.0,subaru,excellent,4 cylinders,gas,49400.0,automatic,SUV,silver,567,2.3670935541010243,0.1575079304972295,c
6823.0,2004.0,ford,fair,6 cylinders,gas,,automatic,SUV,silver,334,2.1193123283185766,-0.02851046975161217,b
8536.0,2014.0,subaru,excellent,4 cylinders,gas,150580.0,manual,sedan,red,815,2.304452916229356,0.13786184340334698,b
5471.0,2008.0,ford,excellent,6 cylinders,gas,228000.0,automatic,SUV,blue,730,2.2069167838363417,0.1691691343522114,b
39639.0,2017.0,ford,excellent,8 cylinders,gas,43187.0,automatic,pickup,white,20513,2.408921520680766,0.049752247722741234,b
500.0,2013.0,ford,excellent,8 cylinders,gas,124018.0,automatic,truck,white,4276,2.127650565612076,0.2359472858443024,a
6343.0,2008.0,ford,fair,8 cylinders,gas,216000.0,automatic,truck,white,647,2.1275837996453917,0.1926335988652301,a
14574.0,2010.0,ford,fair,8 cylinders,gas,170000.0,automatic,truck,white,21,2.221915680592046,0.12594263802263236,a
4678.0,2011.0,ford,excellent,4 cylinders,gas,149613.0,automatic,sedan,silver,745,2.1917608454459696,-0.01816495444663091,b
6771.0,2016.0,ford,good,4 cylinders,gas,129070.0,automatic,sedan,red,217,2.3490781028256773,0.13790805936462466,c
27530.0,2013.0,ford,excellent,8 cylinders,gas,40888.0,automatic,truck,silver,4570,2.2628390836744403,0.2013454781537808,a
3716.0,2002.0,ford,good,6 cylinders,gas,,automatic,SUV,white,368,2.180163766392406,0.27489969752537297,c
2347.0,2000.0,ford,fair,8 cylinders,gas,250000.0,automatic,pickup,blue,102,1.9947942728037813,-0.07660758114251406,a
8190.0,2015.0,ford,good,4 cylinders,gas,107281.0,automatic,sedan,silver,1186,2.3929328933158325,-0.038685040720050384,a
7175.0,2011.0,ford,excellent,4 cylinders,gas,153245.0,automatic,SUV,silver,261,2.2354493369467576,0.11429625386516785,a
18299.0,2013.0,ford,good,6 cylinders,gas,181912.0,automatic,truck,white,1055,2.38148516903862,0.1265095726208423,a
35578.0,2017.0,ford,good,6 cylinders,gas,9701.0,automatic,pickup,blue,4933,2.4370651863851185,0.13190084625372606,a
22038.0,2017.0,ford,excellent,4 cylinders,gas,28189.0,automatic,SUV,red,4913,2.2850478254832267,0.026002663706226583,b
36160.0,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.4362705178622632,0.04914148313760466,a
22635.0,2013.0,ford,like new,8 cylinders,gas,,automatic,truck,white,448,2.3831440368591306,0.137417771985301,c
23013.0,2017.0,ford,excellent,6 cylinders,gas,,automatic,SUV,black,494,2.2839916228167407,0.08093271449499094,b
14914.0,1959.0,ford,good,8 cylinders,gas,45000.0,automatic,sedan,black,132,1.0666771187420865,-0.0059270010579718785,a
13623.0,2013.0,ford,like new,6 cylinders,gas,89700.0,automatic,sedan,white,1370,2.3395745695362846,0.1356880110336951,c
16428.0,2016.0,ford,like new,6 cylinders,gas,111590.0,automatic,truck,red,1382,2.358678494313774,0.09555392193961483,c
6685.0,2004.0,ford,excellent,8 cylinders,gas,,automatic,truck,silver,162,2.111354301030234,0.2009825086931188,b
9713.0,2007.0,ford,good,6 cylinders,gas,97917.0,automatic,SUV,blue,339,2.26238741496422,0.2336705200042889,c
29105.0,2017.0,ford,excellent,6 cylinders,gas,88249.0,automatic,SUV,black,373,2.55682393784137,0.07578268771552167,a
24922.0,2010.0,ford,good,8 cylinders,gas,137000.0,automatic,pickup,black,588,2.209451788192521,0.3401176743506121,b
2649.0,1992.0,ford,fair,4 cylinders,gas,22150.0,manual,pickup,red,557,1.7405717089465131,0.1308728666191464,a
12863.0,2013.0,ford,good,6 cylinders,gas,152000.0,automatic,truck,white,716,2.274406461613533,0.3365791633952655,a
10757.0,2016.0,subaru,excellent,4 cylinders,gas,108523.0,manual,sedan,white,663,2.286965014016922,0.13293637887194146,c
13462.0,2013.0,ford,excellent,6 cylinders,gas,60358.0,automatic,sedan,silver,181,2.1204300296655614,-0.025646683072993254,b
8511.0,2008.0,ford,excellent,6 cylinders,gas,91354.0,automatic,SUV,blue,134,2.087575279723595,-0.03609482364616829,b
11624.0,2014.0,ford,excellent,6 cylinders,gas,208750.0,automatic,pickup,silver,4646,2.135604130319741,0.1625193579447629,c
3041.0,2000.0,ford,like new,6 cylinders,gas,101000.0,automatic,sedan,blue,942,2.025282417391603,0.11713063153521147,a
21833.0,2013.0,ford,excellent,8 cylinders,gas,179512.0,automatic,pickup,silver,5157,2.3494275460269907,0.2940917152817596,a
5366.0,2014.0,ford,excellent,4 cylinders,gas,114075.0,automatic,sedan,silver,1707,2.243042354976508,0.012505474201648062,c
17059.0,2012.0,ford,excellent,6 cylinders,gas,180334.0,automatic,pickup,white,6780,2.3559762379410456,0.03500573151205423,a
14770.0,2008.0,ford,excellent,8 cylinders,gas,133000.0,automatic,pickup,white,210,2.055756369748785,0.11758177492567168,b
6821.0,2011.0,ford,fair,8 cylinders,gas,234164.0,automatic,pickup,white,71,2.0149762511333003,0.13688604435571916,c
8478.0,2007.0,ford,excellent,6 cylinders,gas,138000.0,automatic,SUV,silver,381,2.1660542729103853,0.1310926654565881,c
10362.0,2008.0,ford,excellent,8 cylinders,gas,161000.0,automatic,truck,white,1036,2.2043220478474064,-0.0949806608812692,c
1458.0,1999.0,ford,fair,4 cylinders,gas,130000.0,automatic,SUV,blue,101,1.8456109006062669,0.09734393364213308,b
5248.0,2008.0,ford,good,6 cylinders,gas,116120.0,automatic,sedan,white,220,2.26122894291683,0.05504855637736098,a
13685.0,2010.0,ford,good,8 cylinders,gas,165000.0,automatic,pickup,black,119,2.3135139888196146,0.013736771772858328,c
44499.0,2018.0,ford,excellent,6 cylinders,gas,39000.0,automatic,truck,black,1660,2.2845323745611195,0.14392887389120085,c
22657.0,2018.0,subaru,excellent,4 cylinders,gas,43000.0,automatic,SUV,silver,3206,2.359790061869266,0.16923173386187146,a
19715.0,2017.0,ford,good,6 cylinders,gas,106646.0,automatic,SUV,silver,4264,2.2541399108834543,0.09558658866756768,c
8665.0,2013.0,ford,excellent,4 cylinders,gas,103065.0,automatic,sedan,white,520,2.2127413133649743,0.08871602582700325,a
14752.0,2013.0,ford,excellent,6 cylinders,gas,81807.0,automatic,sedan,silver,730,2.2502746144644794,0.3416592788667905,c
22622.0,2012.0,ford,excellent,6 cylinders,gas,57000.0,automatic,truck,white,652,2.1320904910784093,0.15461818409220365,b
6072.0,2014.0,ford,excellent,4 cylinders,gas,125000.0,automatic,sedan,black,244,2.1603219259265063,0.013093057564384641,a
34689.0,2016.0,ford,excellent,6 cylinders,gas,176000.0,automatic,truck,black,522,2.283525724610186,0.18908307864012527,b
35740.0,2017.0,ford,good,6 cylinders,gas,28595.0,automatic,pickup,black,4945,2.2943110230011903,0.18080731477942524,b
13741.0,2018.0,ford,good,4 cylinders,gas,24300.0,automatic,sedan,blue,346,2.5525433363532617,0.1769492991799923,b
8547.0,1955.0,ford,good,8 cylinders,gas,48000.0,manual,truck,blue,205,0.8273657968208857,0.12277347486335452,b
21480.0,2015.0,subaru,excellent,4 cylinders,gas,95800.0,manual,sedan,silver,557,2.389662621369984,0.11783577127033044,b
8910.0,2014.0,ford,like new,4 cylinders,gas,65000.0,automatic,sedan,silver,443,2.3318798075164007,0.09609906360186853,b
42357.0,2017.0,ford,good,8 cylinders,gas,59962.0,automatic,pickup,white,1823,2.1305621141360445,0.1890511137089878,b
8907.0,2014.0,ford,good,6 cylinders,gas,85650.0,automatic,sedan,white,626,2.3070113335861535,0.04784227415093742,c
13184.0,2007.0,ford,excellent,8 cylinders,gas,163000.0,automatic,truck,black,805,2.4159802919262208,-0.02396051633886412,a
5991.0,2009.0,ford,excellent,6 cylinders,gas,214000.0,automatic,SUV,black,110,2.129790955866353,0.05587482993923251,a
7810.0,2015.0,subaru,good,4 cylinders,gas,121000.0,manual,SUV,black,294,2.51655603416073,0.20376729833150475,c
3439.0,2006.0,ford,fair,8 cylinders,gas,389000.0,automatic,pickup,white,336,2.200521798845803,0.1756226090807779,a
5453.0,2004.0,ford,good,6 cylinders,gas,179620.0,automatic,truck,white,177,2.2006693066681398,0.03685003170950359,b
16639.0,2013.0,ford,excellent,6 cylinders,gas,102760.0,automatic,SUV,white,4654,2.3020997985600427,0.173259058838103,b
12383.0,2009.0,ford,excellent,8 cylinders,gas,1.0,automatic,truck,black,1495,2.297114457710905,0.2635929171037577,c
5624.0,2009.0,ford,excellent,4 cylinders,gas,81000.0,automatic,sedan,blue,308,2.190106818659489,-0.005332127823685778,b
2586.0,1995.0,ford,good,8 cylinders,gas,72000.0,automatic,truck,red,443,1.878168888245574,0.034517277358303705,c
